owner,0
FSBJLgFBpgiqZUnqwMQKDDu1ov2ETkrepCEAbkm95CQV,0.000170
ATNKDcNJTCEKucHKqxutUAvVQ9nMN84s9Y6eNxZWtMtq,0.000171
DZ516gVGf6EGbQSnm459Jsx98uY5EfQ5AjRhAdVq1tHD,0.000195
4mB2DVbQVqVk535v98Cj8SPNg1tTc3DFyY2Q7VBbY645,0.000199
CQdM1TdFfwT61h3d3egShmR9qYGzAQVoCT7ZYe8ufJNA,0.000204
Asx3HmPBUiCEfaRXGpkQ16mf7rvTFCBibBKsRyazCnU9,0.000280
4AB6iMAC1Un3azYSR5SYnaWGisGDVHmL1ts2Xh9HTB66,0.000289
E3jK5UXnPX59Nebx6wzopLSBuA71vCj1SeuV3Uzut1pD,0.000293
EuQHwanmx8R5TP3SXc3iqsnkbQQxAhGVFM7xjDNqYHJQ,0.000314
GS2WHo8Ye4pDa1npucpKsdP4Nj1e45pUZLXoRyTzXGsw,0.000324
3pwfeTftvcfP6wu3e39YxHbHzY2csqYSoTLNu9p4dgxz,0.000329
37f6wy38zr8wuBWudtcjnZ5tuc7dAuVDAnddDLNjWYYE,0.000337
9HvUqN9sw3nk2F73v9gDbh8iUkcBEpgoNknCHV1jj1A7,0.000377
B4waD7WeVbhmwMFK652wNNpQ3LWutJpxi6GwAKFVXSES,0.000402
85Y5U6mn8PuKUes57Vnmvmwv1AKj8qNQcXC3RwEbUx7a,0.000411
2h5KohCANv8H5S4eactGGLgwxgjXsxugubsuHYxd2WgQ,0.000433
84MZfKNZ82PMLtudSec9q8BDS1ofSUbTdQeKCvcgW2i,0.000460
2ZNnK53cJZF8qFuQs6bLcBGciJ6kTD5ppjr33VqvDGDC,0.000461
Guxp8xQPLhGiJAUhyr1Y4AUcq53FyYmQUuDEHHhgHdod,0.000641
cT4HD5W2d86y5d5yWkp5EVwXDhQqgV1mosgFWbNaoEM,0.000700
BxcFn6EhSHaUPTHkAnhHzMLMmKoDK8PjR7BbRUaqBzzG,0.000717
CRGaR1zCdPUvuwxBoYM7UwpEGSbnV9cej3wMhEmCLVdS,0.000777
HvqqgK9g9GLRJp9EneignZQGyftr3fXC4df7eWMDT1hs,0.000842
FAJqr31LaCgw6PCDRVA7cmxa2162cyCiJc7fx6Vw4rUA,0.000861
4v84x88nTEiNXikpyiRdmtaJ9yiB3fUrEC9HyLz5TTVs,0.000865
BTJVnXRuULfizBrrdLBYN7PpM5e51JzuSbadQcLu2f97,0.000956
8y3GQ6uvkhkg6bEHQzyYibc45yNQ7VXcbegzjNYCp16V,0.000962
5WiRucXoeHVRSqGhBZVmdrA4J4SER2t2JAEY5Qa6RjDi,0.000967
BeTs1yXy4JzLSmg674qkBzxoCNhp2KZFTn8qqDgi5mVJ,0.000989
ABXFHfWffT7pHqrj7bPPtsZyXxwuSVf8zJkS4tEZg9He,0.000991
55f8you8AbtaDnEzPYYM3bUwgp61KZvz6Nr1bbzvn9cY,0.001019
DWB9VFQUfd2H2LXgToCw7hGQidm7vLGiCDpGoJ2LkdJf,0.001041
F66h5aDcC59XF92JqA6qSgqU5BoCbtjAWq8Y25n7PnF,0.001047
HsXWGnxmt6RL393tVn1L2FGP4w8QTpA3B3A8oMZFJMRy,0.001091
HuZ22mVERj3K8NBW7FCe6WPQCycAEs5QjGLvE7BGBTgp,0.001116
Gf13hfbzGSmWhxvmaQex36JxPXWhsPFcaorTSUjvcV6N,0.001163
C6knMDMrakm7KnjdXoqeHgonUfhdmwkVYy9t6QHF9Vac,0.001217
D5HxGwy7Vuq5k1kiD7uxXJK5zxKETeqwFgGhE8eqgZCT,0.001227
36R5FQTmX2zCFoWd2YJMFGctoqfSXQdsH5K5Q67zQkbt,0.001236
8n7rQkok1mEuMgCPn2PM7iNPJoU9dCVb7cFPqUJhsafr,0.001260
HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,0.001344
EyKZJ3pjmRLoFBzGLnP8XEgNWbtTigJSSmppjzpCXys9,0.001347
AK7zZjymK7L3qyFbDRCF1JYuHSXf8s5Yi5GimBAUWbmF,0.001348
3r8GKi38h6HU1UyMRCimKr4evgUAfEmQCaQ61xEfFqdC,0.001384
FbtVeY42qD1tUAtxSHLDHcQ6NNMdfA2xSsrzRWniU58J,0.001393
A251x2g4G1NnSDfnRrsY1yRn4kzybrHxUw6GdHvCPX6T,0.001630
8wQ6QaqjdoXzz2U2EZ598v43pVJrbiBxc781ojMSid1r,0.001802
YRuZ8Pm3C1RMsCayaLUqzMrjNxwfv7fG9tVYSVVmP8x,0.001840
3RURHN6fLUGZ6XVYMwnhrTYDRPPBc3hcMGnASiFoN3tr,0.001871
3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,0.002068
BjQLHqhreot5BmYt6cvbvy1tCUktHrCrEbZJ1kaKdMpQ,0.002131
iCgou6oLoB55WrSXnDD54iExmhs73fyhfcYp6QbSqz4,0.002202
Ddbwvcra9rstt4asTEDcDF48V3dUpnR7jq7RrSnF4xrh,0.002263
G8ar9ThKYFEByPuvwXKaADS75QQcJWfEUnVmpK1HMiSg,0.002279
6jM9tRsAu31itf6po9Qm6xx6vxEuscsLo8MLA7ywGL8F,0.002283
3cMLk8EMdpAiQEqzNAeA1b7hec5RofZygzVyUdVrqfQu,0.002365
EiNtkuXWafcSBkB4G4okLUUU5CZSLjxF197apLJbsoui,0.002475
3yTHkVVb1r5Nfq9vFQvsopyKw2y3nmhBbwhNHmzC8qpi,0.002666
FkzEtoziZVUDBtS6jciKTqR6dbi4UhazzJPJjaPf7mfN,0.002744
6ZkGEWBZyAWsNyhkpYu36Ye6RxYJiGguCKbtrRDWTpno,0.002781
39rPDuzMwDtYWAbQj8DpL9jTH9p2ygjMRoxgKRJbZoW6,0.002894
6wTJ93sX2RYCpwTfpeiXDV6JpmxaPSaRikAgrrXmLkEB,0.003130
2xKqSB5fG8symCwMbKq7ibPr8Keh96uLV1ScJwR61Dm7,0.003248
3UHn1gKSZFcYtNB7cDHzxwCPksodLT1RTqsFsGWFFy9W,0.003481
J1peVbdhTtsg4StLzNmZFzpaaM8BYdGBgPpbPDvzTQNE,0.003612
ECFeJGJcyNfjn49Xxf8TjKzYzbsWag7mCnnQUA7MjSad,0.003629
5cpg72CPjpLWy5rwEhhr8KgyPHLUts82WZ1iLoCd4xBg,0.003823
8iLhrNz7jcrmYAnzbKrgcBc78eQ5jyV1NtKBt2PEvbs9,0.004044
HnhTXh4oNaMQ1sRFJhgARmUnk1ikNzEerJWxocEqzpoB,0.004076
CrvHwYYiooajzASXf7nBp1z4UfH4bE4UQFTzSRELWGk9,0.004076
6drT6FSk67bJfp2E8KQJJmXf6nZBqVSmaL6Fd7ruGfo2,0.004085
6HH81WYQhQAjUqEAo5oQHYFiwy5Biq1vG17Fog6gwUw9,0.004451
363uS4jpzrCjmRjdyQQY6o4vXhc6r6283wHFDAGJfifK,0.004578
3tgDTFs8bXN9nTeQ7FguXaztMSRNu6P8LrNJSas6yZgw,0.004629
9agCVXM7WUpc9yxvRzhrdJfpXi6F2ZW8eXaZUYwu7jqQ,0.004634
5tAcX5JeGxipYyBbAPWo6pMAEuUMciUVRwuVcPby4ugh,0.004701
Q18VjQcE4tPTPm4FNfaYhMPGtvy7qh7BnCKFbAFJDrh,0.004846
F4ZwZFZKQ8mqn63yh8SNVu3CQxHH6pbwjjxNMvBX1qX2,0.004895
39ocL5p7Z98ejEDhKpVZH3sP96aQahwy2j4Pu9QG3udb,0.004895
6TstLouGMiTkFeyMJok7ET5CCU5tYdiKRWxCYWEvv5wv,0.005005
7qEqpDtonfwKB4AaziV6JWNN1apHyDkknrUWJt3EXVPt,0.005009
BStPX8uGiCW5WT4ChxriP4ZoWse4hf6GQ51ofBGb2AWL,0.005164
3jA3VVPQchfJ2E6Zw9SMjKntzm2LVFKwGeYUxk6SaDJM,0.005176
8zkrJyApR7Dc7bK2zmU7dgmjQrQTG4BuYuaHBtu2YVWh,0.005677
52c4jH9kS7jYiN53kRDRpsiDT4tYw67eDYC3kLCFeRT5,0.005697
6GGcbWQmkMoCWhDYKnSTR9ZgeDBgiUFyCvYsMkAeRnDz,0.005738
CRqJRJXNMSr4rkDbuWkzcgANL7W9abMLi77hyFmV8CQ6,0.005890
DUxELU4GTcfwQZ3wwqLAyaY6adeUPJXxBUXodEb2nohB,0.006013
8YVAdhs97WixFrh6YJrL5Qf5oNLfKGMi7gwGN5XFxHGr,0.006083
CyGnsV1zN9dYWguQ71DTUYvRNdAQd8smvfxEigsBSamm,0.006263
5hsgbrKSxJp8Wn5D71FpyrLBsztCENdSNiRh9QgYZkXj,0.006296
B39jMjmi35z5N5CbUPzVqqDpbbCj9DKpkLHxJmLMj42X,0.006317
Gq7fPzML38eX6tSedGqCMhmbw7WsaSEYoEZM3BucjZh8,0.006444
3NkvmwURDQGWh2T9Q17PgehZ2LXVbU5VwhmCgXcfcERQ,0.006475
6XLGcpvrPYxbQTmxMUHvpWCVmirHjir2jVz6G5SQAnLi,0.006518
8fcpEFD4Kqh75ZiVCxrcyF2bTN3jtu9ScvrgmQMEJhoU,0.006953
2AsGgfUKD2b5iByMnzE6ZBT4kCFf5NaeSMtFA5L919nE,0.007482
Gxi4TMXGiDQCd3e5F5yj1fmunbDJtAtEvQHWSLfSEFbk,0.007509
5TNWRHbMD65G4HZRKya5wczzgSC7SPTLnsMGuKN8m1CH,0.007701
FX7DL4WUQATRtU5oEjxX5hsrqrnteeXXySqo9JZaTzN9,0.007916
7qwidiW6QMtMkXHQ3kifK8LYe72gkxb6xkbBEZRu6DvP,0.007926
G6gNy6ZebHREYNkimkkq4amSJopfTcDNMtExcnwSDBdo,0.008040
GkkkcrBLR4GvwocsBLnoFJKstaGzeMQ4zAq4vSV4Roni,0.008041
CYFGz78T33bUK4whaidRNB71hVToGArNMWCx7uC9x1Zv,0.008067
9XsFXPacf8HSLxH2BexHsVsoqn5pmtakJtAx4arSnQmq,0.008106
2Eq19HXZw41TxgEp8JuCvV9uZsQEpntNGr5eDGcgdPyS,0.008157
2NCGFbzEoBxEfVaS1aJWXtpzeWtTv2pDanBjsifWwA8c,0.008242
Hr6ytuPTGuRJRN2e5bvdE8yZv4X94ei8Ryo7irP2Kyy9,0.008242
GWnDKNpxCnwbAHZCyKhxzwJFyMBqQ83ioVHUurMtSqCG,0.008242
6phqQThMCMesZLmeQzhZZwSBgtdGmMH1a9hXMVB8VFxC,0.008242
A3BLCvZYTuC2pXBgFTdPLKkG9ChViJevPdRPqJwJM9sR,0.008242
Ft3XRNzeXSU19UgwkhhBxEKhX2315D4ViDssrjwwKDJx,0.008242
AYrSsEHJHR5QzxPfjZmpPAvHpzAL8DHRYiaCGceXG8L9,0.008242
GJZueoaanG8qV9KH82tNJcCW92fPEitfztVkDnR528KA,0.008242
E35g1HaLurUCXMmwZzThu28qHvG4p1FVaePUMM1u2fBa,0.008315
EF15ESdVqgGcxhPzV254pAnfc7vJBkE1GEAfSum9V1gi,0.008324
EgQ8NHXB21fYmPntfxPudPZAR2ubg9Hhd1jMbcnnE5Fn,0.008419
4DS5QkBvHHnnuoRYop7jaHbnrpvg75w83Jhg3PMvK9KV,0.008425
7V4EhzR1muZGkBoq8jLBw4b6NC7V9CW77NEaHiTf3Eqw,0.008484
ASHTnVv7wg81wdZZJnBjckgih2ceNjphS7Hb23HRoVYd,0.008567
29pbmwB1cDJipe5ZUunCaS1mptnie4VaxzzkVgepzH4c,0.008583
3uyHhuKzSa2BDxbhLPv9mgRVbWj6kR4LF69YagdAJ5um,0.008902
GmzX8GDHDjUrt6rEFTEooD1UZ7wTsmcCkn2SW2JBH1Kd,0.009064
8ZBwzjNg7WhKegu9yQfY1xN1RafVmbjyurEMhQHmGnJi,0.009066
2R2ZctqBznRjKoAcF7Rem2UR7oyVNbH7NyAw1yKLP3yZ,0.009392
J5WcVsKNHbfioai1LRowvjvtEmUJBEkeoBim1ThshpoP,0.009481
BZTx18qmTDC4ivNaKwy3giSdqHUtDqsCAwSBtf1Gffym,0.009705
2Lhxzn4PrWT3joqNojKr5uh5unpraDSpppf989Ejgbz3,0.009742
EJwLfoj5PBZr71nPyCUvtrodT9w8TdwnpVSgMPhFN7DA,0.009891
Dk25Ps84gNTNFXM7KcnTvPBrHvroLbqYNZnGtenEReUZ,0.009922
7QUJPrr3m48kqM8h4cArhutUesTJzDAX9B2UD4QeiN6m,0.010022
B3rDpBcFV4QjZ7UJvdkDJRYX3PasD18PQcBupsaNS7wi,0.010689
4RZt98XfaEJ2ropRonq6e7tTPAUenVkyVEBf5FPca93D,0.010689
LHTV1xMmcyu2RvyWqtRi62sopumGqhst1VYGPEEPphj,0.010819
6Qxmrr4RyjPP9kUtVQb3YQQcE9mRBYsZiuZwLeq7G7P2,0.010873
QQiij6UgeNxPWVbMdp8pSm8v3wGX9JtJr5PdfBGi8CY,0.010913
65RkAWzTKep7xSZMcQe5f3rnBUcHK5BWKuzxB3UGarJd,0.011034
69jfDL3GNCk2wmiWx6wntGzUeCLB1eJDoSaEZvwddHSL,0.011078
58BHgpsb418ur9LQPcWkENTLqdVrWYujfgNvbbZgFMjU,0.011267
A9dABLGSLwMmSywaLMTYAhjF3hRmnQGWKP4zBJt185ik,0.011351
HxL21eW2uNvAHSMM3LKBAuivvBnwFvJ5nACYYkqMSHfW,0.011580
7ZSEKTqJA6EExFxJ9iSnqZJ5YzsFqaMdFGyrd2VPX2m,0.011889
EwaNvV67XuuAUj3Js663pocL2wCxCrTrLrrzF24hMTTg,0.012143
HLJ4MhT3A2Yaj3Cn23u9ReCRk4ECpPpJzHfNm6gtDN8k,0.012658
6DMqhovtJzz96fLYV8wc3ci8wpxX9uJbJ5GizSsbqZkp,0.012783
CYz4RExHFfpbGtyxJkT7JJMbNZeETV2kmkq4hzw6ChW4,0.012916
9TeZ2ToXbX8k3DAn4VrMXLhGnqwMg4QRoCj8yNMx87qp,0.013096
5LcELo2TaPeikj9tRyPigSV9nBUmPW9kGgxJiLEmejjF,0.013363
Dy13sTskKgFFT3nuNAA5LYq4WChwthc6PBvNSQgZ8sjh,0.013934
92Cy5iwKaUtBFz9iRe1fduu7TqzFZzi3NfHPJPpbWfGS,0.013952
4sgPddDZ1o8KTrWW85J4qKZiPEoFbPTjfbM3HASeq7Tt,0.014070
3v9Fn8R4ERxpN59trLdGNqJfYHgkWDxvRdyt8tPWtBgt,0.014107
4NytUemHh96q9GRz3x79AbH8wubim2AnXkdAS9ubcPyf,0.014309
3XY32wQhYTiTn7NJ3qHxFrzfBLC73ed4tX7hwQgxPQQe,0.014511
8Dcvfaf3Kjv6LwvxnSxwrRQn9xPsLrpbZAuGjXn4Ndxt,0.014717
6bYCKxXrYeUgCx4RCQutZ9SwcdcA933hAugExpJgrWob,0.014866
6R8hyR418crt427xsA5cGA5RfmGJb8HNAHnWnWhdKBh3,0.015229
2VsMEh9n1dEXBwDJecJ3hYSB9HGirrfY7mMWrETeWdEA,0.015293
BYpc1b6JZffQpHSYCAWBUyuDYjS4QqfQy5czdtfRWRPr,0.015487
GsmcQXp2BaiuXKiNBA64kV8UCuNwFkAKatZdvNEFgtfe,0.015747
4txYx44x3BsQryy22ELLSgqnCkuXNefHob9n1xUWgSLR,0.015981
9VRzJuyxMdQiFFrDPEwHwdFjyssvmmmdkxedbfrHs7xJ,0.016033
DFvgi58yX5sov4ba22v9XrTMovEgiRUoRtFXdfJ1K1TR,0.016154
3HiDtmmGTqCC3YpQGR7LkDRFvBZ8PWfYQTSdKanptFZf,0.016402
ABbVp7NFR7mwtJ9z3uteJi15gxKePjFtSFsQXA6j2ixP,0.016556
6KGrS7tdYJ2BYeEF2iiukWExDVMf9cevZjvLDC2CY3Bt,0.016638
7kWyrfBtEAFneBSSstDn8g9seYmGvziAE5UUABnK1Ag2,0.016673
6VGcEyf7x5PFBpUMKTH8cEnCmQ97FBuxjAh37GjXefPN,0.016769
7MSvdsRadkxD8s2JhoA1CnYXUdHLregQXJiL7mqaKmzM,0.017201
7UY77WAQiuvYCsUUY13oceXXaSR9bXydNeLR3bXSuuTZ,0.017641
8rxGE8pNYWCv2iUpFRMYgj2qK523EgTRQDMKLFhKSo9V,0.017669
3XTREDJegjM9cqvD6ux15M8neZEFu4sJGMhABuPxvteJ,0.018063
AmPwxVR6KUjuJ5p5CkCgcYXoSmmGMg8kKzHpwW2oGabw,0.018089
9RkwaUofhyB6DMA6KJpGRDL6baHAH4jJYAzmGYnmoqKv,0.018102
HT2Z2nEhy3kcPoudpBGYjuQ9PRitcmkqRoFynu749gC1,0.018972
3W6Ruj2bWzw4pN9LZr6YfEe1NTLhVeG9aFvJFeundNpL,0.019248
D7YozT8RjcAUWZ7RUavFSnRCCxcqW3pYxj27h7XA1eBU,0.019750
9t4BXJ6pxDiRnvFcgkygUpTuFohZ7hhURtjU3mCTrTGJ,0.020117
HyRwCvcsF2ntGiPAWmtvokoaxkFdetDzfNER4c8qgkiz,0.020336
5EiH8hMjiiGHd1Sav1rWKipEPsk6ZVK3kENL8BH9Yo8S,0.020394
9fqEcNUbNeM2AgR2FH2Mpv4UwKt2MtrD5rPdLgoyXZp2,0.020570
CchZUH1FXixuiURA3QWDnkAdqxacDbNCjMgN88P4XJtd,0.020954
G34dvoDBNygFEXRo65FFTdVHhYF9X3XD6QqiF1c6cDzE,0.021158
3mHmMt3u68d9oNXvqsNf72sFCZeqrWDXGHjaFKnQ6Dbc,0.021183
C9wBQEx29v9Jxg7cBXE9QZmU6hW8B5TXtMvh5MasRPMq,0.021248
EnmhHoDS5fyKAL6whnj8YzH9MLfQPwY7CuPmSTbL9kbw,0.021377
89DR5uRKbgHEfXRMyBE73KKdWMU5rRW88mmsbv4tbiSG,0.021867
7vskkVjL9kd6JfayDwvnsGEhxQKNYtmdmEnuPqDrbsXf,0.022172
CtwFk4MQoxXf9hi63naZNJQ6gugCAQCP7z4y5LFDieEb,0.022198
JBqkarK4Vu81AopWGhXF8QP8PeLiENkSShbFunRbD5Er,0.022465
2Y57cL6t7w7V2jzqQYTKYrwrT66tYHTKXDJyVyAFMtMe,0.022528
Cj1utCvg4nBBhCBJSTjdZfvKh145VUXqX65FQJw6Rk52,0.022604
GYMMJYuT8ukWtN7quXXiZQy9gDtPPGPzBv1cz7Ngr1bn,0.022778
G4im1ri3wcVmchM8hYThfVxPtDXqmyv2JNnn8C4Uu2EJ,0.022817
6t8uCBnf4D8p4hEdJASWUMG8JuC1RmV3fwfvoPXgyfoh,0.022984
74zF7HjPEoG5K5YQSmBToDzQ9vZrbp3orSRoi92UiH9w,0.023104
Ez5AsbTgUage7FiE3MKZoZV5GwMsYgHXu4h3EiuwaWw7,0.023231
8jGzSxCBjTuzj52JCJfBGjtgA2sAG5LFjuy4EzgteMQs,0.023283
9pSEeP3mj4YSP6aDyjfsmb7wmZ6qKrFWQNCiaLd4fxjq,0.023800
8gLKiGgCA5UuqgFqMBjTYignJVetAcjGFASLLwnXxcU4,0.024168
D7o5YEE6ZTnQPRd2nbdoK1rRP83mLLoapoBWgkSJFUHL,0.024203
8A5GB1e2iSdfpypjtvAyL19jGTYquVWXwMBBV6VDK7Zw,0.024311
DuPN8CZAbJPpmQB6LuzgCjmMWhaRqLjob7c1Q62sJqZt,0.024470
CrCAbxWzreCyoRonJwcEYt4iy8WVEs6CX2aj1q4VBpff,0.024649
EvakY2icfKYAFCsXHTGTgG2zZ2oUedxtJFdFhrdGsQz,0.025336
5x1Mp7LLLEfBXoaSSGWh4ob2opmMnjhsggWmwZALTU7V,0.025471
9oRDnsxCywZMKGB8K52QpUQ7KVhSRGx42AonRoXsK4Ve,0.025633
FwvLuCrxmYQk4tKhtUWR4QvVDwZqKWqwQcp5oV4YfKm9,0.025669
BZ3ZC1BqP3v4eUrBZJ8mEGRHiKWhV6VSKX1RMjNnCDw3,0.025866
Gv6jRdGuo4LDj1umxVGiTBeRcjdFnccnqgvAHqcDVwt,0.026919
5zSCBh3w4ZRcp3Z8WxLGqmWz9nqpq77gwvFX2mia1y6d,0.027480
A7HRTR4NDWXzHjthG3H8qaMxKsxCVviwDhh3QQzGsniY,0.028484
2eJn3SKg4Jo8HBUEimVkuuUNSvyMaWEgrAfAN1Fs8mYx,0.028484
7Db14suPDcUdAaU6Dk9ju4BJYtn2amT37k73SUUgqoUr,0.028484
5xus6rmuq9Cu59anLL7akPCXZVUrLh6zz2dWqa72e4JK,0.028514
EUsXyAe1SX41Xy3mod4Ax3XtQCjTvvYZfJ8iFxgMv587,0.028538
FhqnccYp6TqnH6UX6E9kMHNDXRDomykdnoFbVhQYu4RT,0.028553
FYkTqqH5sTsBy1iK6bVmQ1Zky1wsbSwpxgUw2qd6J1cw,0.028612
Bf9Udmfm9fdcz6SPdQwStQHo8i15cVmTAEK2DT3gopzD,0.028756
CfhkyqfeM8uWzrQkfzqkBWF6MErMhdnvxFHxTky68njM,0.028863
HUBRi4wzrGhYd51vx5jqocWvvmyzt7bSHxh2EA8afhEu,0.029084
ABNvYQvN8rkLh4F8bcFFQTn1s8jQtDPq8Vr3hyYutG7Q,0.029773
7Z7rBwbiqb1hUevB853nTbr4yzZmDad7MXP5Zww2JCdV,0.029918
297iLnMaHVrJijbamam7xTCMwb5aqzVxT32tjGDWJ8q1,0.030802
AZtJUrCmAT3QHrwcWGAnvxfenf5UZR5aKVrg77Gomu8M,0.031507
E9B9VKPjec5BA4QQvKdpq9AamAG46cbUhsBNTFNR9d17,0.031697
Aj9UmQFLY1cm1xLT9yXcQK4VcqeMNWL8DxZRYsV6LPgP,0.031753
DS7MauEFGmTv7ZGLHw1NV8Sztt6znWRGYFbG1c8bEcmT,0.031889
5rakLb1oUAMCwGg32yQH97H8YnrS4gKQ2G65NN7XBqGP,0.031960
E1HVv2gL7jqPehXC6T28znpzEVBEJNpeD4KxUQVZfUuE,0.032198
7XwCnMLXdxWzSxSEsLuMXyCBbfn3RuV47BLk6ceFnSuH,0.032414
B6vGmEe4LkCuGn15knkn4s3xfM6crFAo9bSUGNmPUH83,0.032658
BZMTFkEy3rGKgHHqQsDjza6xd1PoNsRd4LKYDGMMDQdG,0.032966
BFxZ2YfTfCZvSsYogqVYQPHLT34xk3UGTjhvQRA3KtMh,0.033125
CEAZp1TT9wTFjTBWFssrJ1QKQ7XF4GA9fyo1oQgMZWKz,0.033267
6kzwuFA5QseRcuvwxNk9hygiqdg4x3xwbXaKbY8WZpPq,0.033794
AZpT9zN7HBXK58mabYYXMtRd7xtjRGFtvDeTeiBxJdCf,0.034131
eiLMepBYM3VcWarQJC9fTnxotyMuUTbyMGJECedPEfu,0.034851
6zbSHAURH1T9rwyd9UnPZ1xVFsy3R3T3VkWAMtS1UJtX,0.034852
FJgx7Rf6tbJFLNLKEz1zW4tURWwXZRHamSzh9XVJoghd,0.036198
GZxyaoAU4hrhuSjVPvNgeUs3b5YrcM1nX7vgb6A9T3BF,0.036373
41jM7oV8kTdpEZeXQed8NomHYfZ2gbt4QUwpYcFwDeTz,0.036895
D4k8avYVBCRswaGZXAa63yxrpqmCn9N7DQ4VNLAVaHq8,0.038362
DqRBNys5sNnKsL4owgpxanj6rzG9K8Bga8Bnf1DaeAmq,0.038472
EPCxtM4Ukd7QbpM1qYCXKFC97qtP4sQjetUZBVrxsQs7,0.039347
DQGEDQGNjELuwSaPiHEWHWG9eyDxFsVxfCxKNk1sE9Nx,0.039704
9sXUNukXg9TK4uc5j3mswjHitMoXVFg5kEpZ9o9zaa3c,0.039862
JCtNG9hLJCZFC1nNLoScopryXYrAYW62zfy4Gr73wQLt,0.040750
9YqjZSuGHeKatTBuZ8n6ZVHCKtxPWsZb65MMizHzEchg,0.040759
DGYiuD4ENXYAERGQqivXUaeq8GEaqfGun69Lcy3eJbQb,0.040766
7JAwD2v9jA4pJYQrxEHSAhYmpSNnE2XcEibAABRDwfMd,0.040786
HqReDyM6DcL6hRhFuVCi1poKzZXnsN7yiwL828EUJPpM,0.040813
HtLyarqBzVoMAmmgwwR6UJsJAXc4Zwu2aQYtDCVzph8C,0.041202
FHCnvoLZAChYw8SyvH3vWQiVcSqy79LZzrpnVT7TmaZS,0.041262
FaFFZd9kNZXZ9PC6Zy8W3j3ptdTVqn13jJCq5BHFc3vL,0.041840
Fye6jFuFakBwd9XpnGfSf85VfdqFWAVCH9jW3aHZBo5h,0.043158
CbJLZPNmDSdVbPBpDb6nAfNQdNZKm1dxPAeH3ERadNmm,0.043179
9CDjbLwdPrZgS1rsBZS5bQkqonv1szaQ417WkBb38hXu,0.043705
Cw3KjJF92WdvnsP2KsbzD6SQCZd23vfiaEsPMBQfYYo8,0.043867
